0 hella -104452858093779680.0000
154 | train | 6.605703 | 0.6383 | 1.3007e-04 | 3332.35 | 157332.70
155 | train | 6.571986 | 0.8132 | 1.3091e-04 | 3332.24 | 157337.98
156 | train | 6.647840 | 0.8493 | 1.3175e-04 | 3332.36 | 157332.32
157 | train | 6.692010 | 0.8042 | 1.3259e-04 | 3332.25 | 157337.72
158 | train | 6.681662 | 0.9625 | 1.3343e-04 | 3332.48 | 157326.89
159 | train | 6.599921 | 0.9496 | 1.3427e-04 | 3332.24 | 157338.18
160 | train | 6.540647 | 0.9852 | 1.3510e-04 | 3332.79 | 157312.00
161 | train | 6.628026 | 1.0449 | 1.3594e-04 | 3332.23 | 157338.29
162 | train | 6.520106 | 0.8945 | 1.3678e-04 | 3332.35 | 157332.81
163 | train | 6.478455 | 1.1952 | 1.3762e-04 | 3332.08 | 157345.47
164 | train | 6.516329 | 0.9199 | 1.3846e-04 | 3332.10 | 157344.61
165 | train | 6.542942 | 0.9005 | 1.3930e-04 | 3332.39 | 157331.06
166 | train | 6.398066 | 1.1393 | 1.4014e-04 | 3332.43 | 157329.04
167 | train | 6.503197 | 1.3852 | 1.4098e-04 | 3332.57 | 157322.31
168 | train | 6.469309 | 0.9433 | 1.4182e-04 | 3332.00 | 157349.27
169 | train | 6.498130 | 0.8721 | 1.4266e-04 | 3332.43 | 157328.93
170 | train | 6.466872 | 0.8285 | 1.4350e-04 | 3332.58 | 157321.85
171 | train | 6.496583 | 0.9426 | 1.4434e-04 | 3332.39 | 157330.91
172 | train | 6.481647 | 0.8930 | 1.4517e-04 | 3332.20 | 157339.74
173 | train | 6.427082 | 0.8477 | 1.4601e-04 | 3332.50 | 157325.64
174 | train | 6.397141 | 0.7240 | 1.4685e-04 | 3332.21 | 157339.40
175 | train | 6.472008 | 0.7189 | 1.4769e-04 | 3332.56 | 157322.81
176 | train | 6.403681 | 0.8267 | 1.4853e-04 | 3332.31 | 157334.56
177 | train | 6.436506 | 0.6752 | 1.4937e-04 | 3332.54 | 157323.83
178 | train | 6.373773 | 0.6772 | 1.5021e-04 | 3332.43 | 157328.94
179 | train | 6.353796 | 0.8850 | 1.5105e-04 | 3332.24 | 157338.09
180 | train | 6.348802 | 0.6627 | 1.5189e-04 | 3332.40 | 157330.50
181 | train | 6.381371 | 0.6445 | 1.5273e-04 | 3332.36 | 157332.46
182 | train | 6.370794 | 0.8082 | 1.5357e-04 | 3332.69 | 157316.87
183 | train | 6.364685 | 0.8131 | 1.5441e-04 | 3332.32 | 157334.43
184 | train | 6.392225 | 1.0245 | 1.5524e-04 | 3332.27 | 157336.41
185 | train | 6.442615 | 0.9515 | 1.5608e-04 | 3332.43 | 157329.26
186 | train | 6.468771 | 0.8552 | 1.5692e-04 | 3332.35 | 157332.70
187 | train | 6.522946 | 0.8038 | 1.5776e-04 | 3332.16 | 157341.89
188 | train | 6.473915 | 0.6139 | 1.5860e-04 | 3332.53 | 157324.15
189 | train | 6.448335 | 0.6943 | 1.5944e-04 | 3332.76 | 157313.37
190 | train | 6.492394 | 0.8463 | 1.6028e-04 | 3334.72 | 157221.15
